Source,Source Port,Destination,Destination Port,Interface id,Protocol,Epoch Arrival Time,Time shift for this packet,Time delta from previous captured frame,Time delta from previous displayed frame,Time since reference or first frame,Frame Number,Frame length on the wire,Frame length stored into the capture file,Total Length,Time to Live,Time data,Frame is marked,Version,Header Length,Reserved bit,Don't fragment,More fragments,Hardware Size,Protocol Size,Label
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.76E-05,1.76E-05,253.7327662,11357,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000640006,0.000640006,253.7334062,11358,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000281684,0.000281684,253.7336879,11359,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.74E-05,1.74E-05,253.7337053,11360,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000300533,0.000300533,253.7340058,11361,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000288245,0.000288245,253.734294,11362,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,2.06E-05,2.06E-05,253.7343147,11363,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TLSv1.3,1739426256,0,0.001363717,0.001363717,253.7409717,11364,369,369,355,58,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TLSv1.3,1739426256,0,2.83E-05,2.83E-05,253.7409999,11365,369,369,355,58,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TCP,1739426256,0,0.000367191,0.000367191,253.7413671,11366,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,37324,23.209.254.77,443,0,TCP,1739426256,0,3.69E-06,3.69E-06,253.7413708,11367,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TCP,1739426256,0,0.000305747,0.000305747,253.7416766,11368,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,37324,23.209.254.77,443,0,TCP,1739426256,0,5.61E-05,5.61E-05,253.7417326,11369,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TCP,1739426256,0,0.000245002,0.000245002,253.7419776,11370,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TCP,1739426256,0,0.000304573,0.000304573,253.7422822,11371,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,37324,23.209.254.77,443,0,TCP,1739426256,0,4.87E-05,4.87E-05,253.7423309,11372,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TCP,1739426256,0,0.000292589,0.000292589,253.7426235,11373,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TCP,1739426256,0,0.000281269,0.000281269,253.7429048,11374,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,37324,23.209.254.77,443,0,TCP,1739426256,0,9.72E-05,9.72E-05,253.7430019,11375,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TCP,1739426256,0,0.000232137,0.000232137,253.7432341,11376,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TCP,1739426256,0,0.000310017,0.000310017,253.7435441,11377,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,37324,23.209.254.77,443,0,TCP,1739426256,0,3.10E-05,3.10E-05,253.7435751,11378,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TCP,1739426256,0,0.000505108,0.000505108,253.7440802,11379,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TCP,1739426256,0,0.000373209,0.000373209,253.7444535,11380,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,37324,23.209.254.77,443,0,TCP,1739426256,0,6.60E-05,6.60E-05,253.7445195,11381,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TCP,1739426256,0,0.000694614,0.000694614,253.7452141,11382,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TLSv1.3,1739426256,0,1.97E-05,1.97E-05,253.7452338,11383,764,764,750,58,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TCP,1739426256,0,5.39E-06,5.39E-06,253.7452392,11384,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TLSv1.3,1739426256,0,2.09E-06,2.09E-06,253.7452413,11385,120,120,106,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,37324,23.209.254.77,443,0,TCP,1739426256,0,6.09E-05,6.09E-05,253.7453023,11386,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.004001186,0.004001186,253.7493034,11387,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000278089,0.000278089,253.7495815,11388,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.79E-05,1.79E-05,253.7495994,11389,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000299251,0.000299251,253.7498986,11390,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426256,0,0.000334331,0.000334331,253.750233,11391,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.19E-05,1.19E-05,253.7502449,11392,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000288169,0.000288169,253.7505331,11393,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000304793,0.000304793,253.7508378,11394,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,6.59E-06,6.59E-06,253.7508444,11395,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000336715,0.000336715,253.7511812,11396,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000347728,0.000347728,253.7515289,11397,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,2.34E-05,2.34E-05,253.7515523,11398,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000266044,0.000266044,253.7518183,11399,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000319089,0.000319089,253.7521374,11400,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,2.49E-05,2.49E-05,253.7521623,11401,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.00111811,0.00111811,253.7561731,11402,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000322383,0.000322383,253.7564955,11403,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,2.67E-05,2.67E-05,253.7565222,11404,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,1.48E-05,1.48E-05,253.756537,11405,66,66,52,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,5.62E-06,5.62E-06,253.7565426,11406,66,66,52,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000323932,0.000323932,253.7568666,11407,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000301823,0.000301823,253.7571684,11408,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.97E-05,1.97E-05,253.7571881,11409,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426256,0,0.000319704,0.000319704,253.7575078,11410,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000294355,0.000294355,253.7578021,11411,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,2.49E-05,2.49E-05,253.757827,11412,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000368961,0.000368961,253.758196,11413,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000228185,0.000228185,253.7584242,11414,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,2.02E-05,2.02E-05,253.7584444,11415,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000324725,0.000324725,253.7587691,11416,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426256,0,0.000286588,0.000286588,253.7590557,11417,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,2.16E-05,2.16E-05,253.7590773,11418,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.006190989,0.006190989,253.7652683,11419,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000311148,0.000311148,253.7655794,11420,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,2.40E-05,2.40E-05,253.7656034,11421,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.00045882,0.00045882,253.7660623,11422,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000129053,0.000129053,253.7661913,11423,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.20E-05,1.20E-05,253.7662033,11424,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000331631,0.000331631,253.7665349,11425,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000323357,0.000323357,253.7668583,11426,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.16E-05,1.16E-05,253.7668699,11427,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000368413,0.000368413,253.7672383,11428,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000271706,0.000271706,253.76751,11429,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.92E-05,1.92E-05,253.7675292,11430,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000323545,0.000323545,253.7678528,11431,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000281557,0.000281557,253.7681343,11432,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.59E-05,1.59E-05,253.7681503,11433,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
23.209.254.77,443,192.168.0.111,37324,0,TCP,1739426256,0,0.01211002,0.01211002,253.7802603,11434,120,120,106,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,37324,23.209.254.77,443,0,TCP,1739426256,0,2.64E-05,2.64E-05,253.7802867,11435,78,78,64,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.002334645,0.002334645,253.7826213,11436,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426256,0,0.000349302,0.000349302,253.7829706,11437,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.20E-05,1.20E-05,253.7829827,11438,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000282871,0.000282871,253.7832655,11439,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000350906,0.000350906,253.7836164,11440,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,3.19E-05,3.19E-05,253.7836483,11441,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000307192,0.000307192,253.7839555,11442,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.005171809,0.005171809,253.8007482,11443,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,3.46E-05,3.46E-05,253.8007828,11444,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000373437,0.000373437,253.8011563,11445,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000235564,0.000235564,253.8013918,11446,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,2.21E-05,2.21E-05,253.801414,11447,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000331538,0.000331538,253.8017455,11448,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000296603,0.000296603,253.8020421,11449,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,2.25E-05,2.25E-05,253.8020645,11450,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
104.244.42.2,443,192.168.0.111,45810,0,TCP,1739426256,0,7.31E-06,7.31E-06,253.8020719,11451,74,74,60,44,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,45810,104.244.42.2,443,0,TCP,1739426256,0,1.09E-05,1.09E-05,253.8020828,11452,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000644586,0.000644586,253.8027274,11453,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000240072,0.000240072,253.8029674,11454,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,9.62E-06,9.62E-06,253.8029771,11455,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426256,0,0.000336235,0.000336235,253.8033133,11456,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,45810,104.244.42.2,443,0,TLSv1.3,1739426256,0,0.000209455,0.000209455,253.8035227,11457,723,723,709,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000106771,0.000106771,253.8036295,11458,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,2.00E-05,2.00E-05,253.8036495,11459,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TLSv1.2,1739426256,0,0.000211258,0.000211258,253.8038608,11460,247,247,233,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,8.00E-05,8.00E-05,253.8039408,11461,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.00035418,0.00035418,253.804295,11462,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,2.58E-05,2.58E-05,253.8043208,11463,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000333469,0.000333469,253.8046542,11464,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TLSv1.2,1739426256,0,8.28E-05,8.28E-05,253.8047371,11465,247,247,233,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000184768,0.000184768,253.8049218,11466,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000295555,0.000295555,253.8052174,11467,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,2.68E-05,2.68E-05,253.8052442,11468,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000275504,0.000275504,253.8055197,11469,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000930263,0.000930263,253.80645,11470,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,3.16E-05,3.16E-05,253.8064816,11471,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000291762,0.000291762,253.8067733,11472,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000306333,0.000306333,253.8070797,11473,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,2.61E-05,2.61E-05,253.8071058,11474,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000298471,0.000298471,253.8074042,11475,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426256,0,0.00031388,0.00031388,253.8077181,11476,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.19E-05,1.19E-05,253.80773,11477,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TLSv1.2,1739426256,0,0.000211675,0.000211675,253.8091671,11478,248,248,234,64,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TLSv1.2,1739426256,0,0.000789908,0.002523457,253.8137117,11479,221,221,207,64,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TLSv1.2,1739426256,0,0.000491938,0.000491938,253.8142036,11480,185,185,171,64,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,45824,104.244.42.2,443,0,TCP,1739426256,0,0.000284591,0.000284591,253.8226791,11481,74,74,60,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.0015073,0.0015073,253.8297088,11482,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.00033554,0.00033554,253.8300444,11483,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.73E-05,1.73E-05,253.8300617,11484,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000345445,0.000345445,253.8304071,11485,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000261824,0.000261824,253.830669,11486,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.16E-05,1.16E-05,253.8306806,11487,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000308762,0.000308762,253.8309893,11488,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000286304,0.000286304,253.8312756,11489,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.11E-05,1.11E-05,253.8312867,11490,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000344965,0.000344965,253.8316317,11491,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000355816,0.000355816,253.8319875,11492,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.26E-05,1.26E-05,253.8320001,11493,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000274977,0.000274977,253.8322751,11494,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.00025563,0.00025563,253.8325307,11495,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,8.46E-06,8.46E-06,253.8325392,11496,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TLSv1.2,1739426256,0,0.001266899,0.001266899,253.8338061,11497,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000155838,0.000155838,253.8339619,11498,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,6.92E-06,6.92E-06,253.8339689,11499,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000292193,0.000292193,253.834261,11500,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.00036018,0.00036018,253.8346212,11501,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.23E-05,1.23E-05,253.8346335,11502,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000380754,0.000380754,253.8350142,11503,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000244878,0.000244878,253.8352591,11504,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,9.56E-06,9.56E-06,253.8352687,11505,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000264254,0.000264254,253.8355329,11506,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
199.232.104.159,443,192.168.0.111,53894,0,TCP,1739426256,0,0.000337657,0.000337657,253.8358706,11507,1494,1494,1480,58,11:27:36,0,4,20,0,1,0,0,0,normal
192.168.0.111,53894,199.232.104.159,443,0,TCP,1739426256,0,1.18E-05,1.18E-05,253.8358824,11508,66,66,52,64,11:27:36,0,4,20,0,1,0,0,0,normal
